,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
33,0.7959945296754595,0.7940498320819097,0.7966982595668679,0.7950542085798015,0.7946148415768909,0.7952823342961859,0.0009517054388200503,4,0.6010793780580995,0.6002049696585351,0.6028575727442651,0.6009275991582074,0.6008948805694827,0.6011928800377179,0.0008853506708652848,4,71.60292773246766,0.646645263627723,181.53091588020325,5.451699912910588,"{'k': 120, 'min_k': 8, 'sim_options': {'name': 'msd', 'user_based': False}}",120,8,"{'name': 'msd', 'user_based': False}"
34,0.7959995406248048,0.7940498320819097,0.7966976071896189,0.7950542085798015,0.7946317035592771,0.7952865784070824,0.00094991743060045,5,0.6010827206875199,0.6002049696585351,0.6028558365585222,0.6009275991582074,0.6009057535517647,0.6011953759229097,0.0008838903559349471,5,69.18612971305848,1.4369908506748577,172.28470540046692,9.506061091044497,"{'k': 120, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",120,10,"{'name': 'msd', 'user_based': False}"
35,0.7960584425927526,0.7939969046152934,0.7967160648020226,0.7950527916831991,0.7946250863530007,0.7952898580092536,0.0009792485235722683,6,0.6011268693183069,0.6001655974622689,0.6028747941369947,0.6009233329611982,0.6009027285154972,0.6011986644788532,0.0008994640821906695,6,68.85903234481812,0.948110685393442,164.59411025047302,2.9912101579349843,"{'k': 120, 'min_k': 12, 'sim_options': {'name': 'msd', 'user_based': False}}",120,12,"{'name': 'msd', 'user_based': False}"
36,0.7959896096281257,0.7940820555777202,0.7966931061239112,0.7950858018351348,0.7946469558780783,0.7952995058085941,0.0009350979612134223,7,0.6011030639141314,0.6002246508354965,0.6028797856971889,0.6009651511460733,0.600914380477457,0.6012174064140694,0.0008851666696748873,7,66.09111490249634,0.9740773487423501,170.6071792125702,4.426852559640484,"{'k': 125, 'min_k': 8, 'sim_options': {'name': 'msd', 'user_based': False}}",125,8,"{'name': 'msd', 'user_based': False}"
37,0.7959946206084438,0.7940820555777202,0.7966924537424421,0.7950858018351348,0.7946638171790309,0.7953037497885544,0.0009333116265466088,8,0.6011064065435517,0.6002246508354965,0.6028780495114463,0.6009651511460733,0.600925253459739,0.6012199022992614,0.0008836939547885847,8,71.51805119514465,2.729110250654909,170.66703357696534,0.5389478838734403,"{'k': 125, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",125,10,"{'name': 'msd', 'user_based': False}"
38,0.7960535229404357,0.7940291302590199,0.7967109114742371,0.7950843849948339,0.7946572002401683,0.7953070299817391,0.0009626019080504637,9,0.6011505551743387,0.6001852786392307,0.6028970070899184,0.6009608849490642,0.6009222284234715,0.6012231908552047,0.0008992865251414873,9,69.9984688282013,5.0076277642607705,171.3022129535675,1.36584066089858,"{'k': 125, 'min_k': 12, 'sim_options': {'name': 'msd', 'user_based': False}}",125,12,"{'name': 'msd', 'user_based': False}"
39,0.796058237425657,0.7941201018787788,0.7967182803842674,0.7950940864602242,0.7947061121569584,0.7953393636611772,0.0009344472682174367,10,0.6011585267492716,0.6002580398876763,0.6029133157249537,0.6010089551591381,0.6009725566357651,0.6012622788313611,0.0008824165692102857,10,64.35153198242189,0.5347833759674225,174.34557991027833,2.8185628131279774,"{'k': 130, 'min_k': 8, 'sim_options': {'name': 'msd', 'user_based': False}}",130,8,"{'name': 'msd', 'user_based': False}"
40,0.7960632479739834,0.7941201018787788,0.7967176280234118,0.7950940864602242,0.7947229722028171,0.7953436073078429,0.0009327625353874254,11,0.601161869378692,0.6002580398876763,0.6029115795392107,0.6010089551591381,0.6009834296180472,0.6012647747165529,0.0008809846035625693,11,62.444998121261605,2.0376615523575867,174.78537964820862,2.294212222483997,"{'k': 130, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",130,10,"{'name': 'msd', 'user_based': False}"
41,0.7961221452284732,0.7940671790959001,0.7967360851720023,0.7950926696346863,0.794716355756489,0.7953468869775102,0.0009623663875673092,12,0.6012060180094791,0.6002186676914105,0.6029305371176831,0.6010046889621289,0.6009804045817797,0.6012680632724962,0.0008967734982593562,12,71.32967982292175,5.742713587019357,174.98516111373903,1.8991674807434984,"{'k': 130, 'min_k': 12, 'sim_options': {'name': 'msd', 'user_based': False}}",130,12,"{'name': 'msd', 'user_based': False}"
42,0.796153475579148,0.7941792749046198,0.7967947615316102,0.7951433298217199,0.7947644188344786,0.7954070521343153,0.0009458170301189248,13,0.6012478079155505,0.6003445714941398,0.602980442790447,0.6010510880418088,0.6010402385251224,0.6013328297534137,0.000879033541870845,13,68.61641139984131,2.7835938608062163,183.99555697441104,2.6867650338454165,"{'k': 135, 'min_k': 8, 'sim_options': {'name': 'msd', 'user_based': False}}",135,8,"{'name': 'msd', 'user_based': False}"
43,0.7961584855281021,0.7941792749046198,0.7967941092333723,0.7951433298217199,0.7947812776434521,0.7954112954262533,0.0009441471930842843,14,0.6012511505449709,0.6003445714941398,0.6029787066047041,0.6010510880418088,0.6010511115074045,0.6013353256386057,0.0008776045698042608,14,62.49664521217346,4.799716409095806,166.6157772541046,9.23916361701574,"{'k': 135, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",135,10,"{'name': 'msd', 'user_based': False}"
44,0.7962173757377438,0.7941263560651955,0.796812564610373,0.7951419130839265,0.7947746616825129,0.7954145742359504,0.0009738794148756448,15,0.601295299175758,0.6003051992978741,0.6029976641831767,0.6010468218447995,0.6010480864711372,0.6013386141945489,0.0008935120074997832,15,56.143266344070426,2.8362596889796987,157.4399405479431,2.198546319262644,"{'k': 135, 'min_k': 12, 'sim_options': {'name': 'msd', 'user_based': False}}",135,12,"{'name': 'msd', 'user_based': False}"
0,0.7952621482731221,0.7961742350885127,0.7974535425270758,0.7941618096975361,0.7940335500635949,0.7954170571299682,0.001283302451240518,1,0.6008899698534498,0.6013192308393893,0.60263163208418,0.600471636515928,0.6009473207936102,0.6012519580173115,0.0007403738349970987,1,84.21005005836487,4.580453179174666,173.17258458137513,3.102842356285599,"{'k': 115, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",115,10,"{'name': 'msd', 'user_based': False}"
1,0.795251361089923,0.7961702826079926,0.7974436739347093,0.7941818321277168,0.7940407930883557,0.7954175885697395,0.0012745086565396156,2,0.6008900103866046,0.6013296008518507,0.6026416262876372,0.6004888276650722,0.6009668248684256,0.6012633780119181,0.0007390844558503507,2,83.4990629196167,3.8382131451797883,171.28745818138123,2.6831259956199656,"{'k': 117, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",117,10,"{'name': 'msd', 'user_based': False}"
2,0.7952742835755824,0.7962169125585373,0.7974602082191381,0.7941632967139385,0.7940940016703002,0.7954417405474993,0.0012770249756582567,3,0.6009006430479109,0.6013456934956514,0.6026595587398548,0.6005001017332838,0.6010121578166913,0.6012836309666784,0.0007390973509856853,3,68.39501090049744,3.3748997559173413,172.89106593132018,3.4585226200587655,"{'k': 120, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",120,10,"{'name': 'msd', 'user_based': False}"
3,0.7953143496553035,0.7962646572898485,0.797489121511169,0.7941661513824223,0.7941114021908074,0.7954691364059101,0.0012867295295210513,4,0.6009253332309576,0.6013972407211019,0.6026596320903941,0.6005040217611008,0.6010334911750623,0.6013039437957234,0.0007352497412228785,4,67.74667615890503,0.6294198819816705,173.53410058021547,1.1883304804420485,"{'k': 122, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",122,10,"{'name': 'msd', 'user_based': False}"
4,0.7953235089453397,0.796300975725164,0.7975342575095007,0.7941784600226145,0.794127314107811,0.795492903262086,0.001299338098543618,5,0.6009193673039084,0.6014240760828474,0.6026888965457243,0.600502269593549,0.6010450393298201,0.6013159297711699,0.0007469162864821074,5,49.94003410339356,15.148415066621993,130.3470226764679,37.40919607354304,"{'k': 125, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",125,10,"{'name': 'msd', 'user_based': False}"
