Year,Rated,Released,Runtime,imdbRating,imdbVotes,imdbID,Rotten Tomatoes,Metacritic,Oscars_won,Oscars_nominated,Golden_globe_won,Golden_globe_nominated
1995.0,3.0,5.0,98.0,6.3,6415.0,tt0114609,4.7,,,,,
1994.0,2.0,12.0,115.0,6.4,1487.0,tt0111454,3.1,,,2.0,,
1995.0,3.0,4.0,98.0,5.6,27584.0,tt0114852,2.9,4.1,,,,
1995.0,2.0,3.0,97.0,7.1,73931.0,tt0114694,4.2,4.6,,,,
1994.0,1.0,10.0,119.0,7.4,4029.0,tt0111590,8.9,,,,,
1995.0,3.0,4.0,99.0,6.1,3064.0,tt0114788,5.9,6.9,,,,
1980.0,3.0,11.0,88.0,5.6,5188.0,tt0080931,4.0,,,,,
1993.0,2.0,3.0,118.0,7.8,206472.0,tt0108550,9.0,7.3,,1.0,,
1995.0,3.0,8.0,106.0,5.6,27078.0,tt0114857,3.2,3.9,,,,
1995.0,1.0,4.0,103.0,6.7,88207.0,tt0114924,8.0,6.7,,,,1.0
2007.0,3.0,8.0,103.0,6.2,83594.0,tt0499556,,3.6,,,,
1994.0,2.0,7.0,87.0,7.2,963.0,tt0109655,7.3,,,,,
1994.0,3.0,3.0,106.0,7.2,33520.0,tt0110598,7.8,6.3,,,,1.0
1995.0,1.0,8.0,94.0,5.8,5117.0,tt0112435,6.7,,,,,
1994.0,2.0,2.0,86.0,6.9,267073.0,tt0109040,4.8,3.7,,,,
1994.0,3.0,8.0,104.0,7.4,44999.0,tt0109045,9.5,7.0,1.0,,,
1994.0,3.0,4.0,100.0,6.6,5550.0,tt0106339,6.9,,,,,
1992.0,3.0,3.0,139.0,7.2,34003.0,tt0104779,6.5,,,,,
1994.0,3.0,2.0,98.0,7.4,34280.0,tt0109348,9.7,,1.0,,,
1994.0,2.0,8.0,141.0,6.9,86470.0,tt0109444,7.9,7.4,,2.0,,
1994.0,2.0,7.0,119.0,6.7,57346.0,tt0109446,7.8,6.5,,1.0,,
1994.0,1.0,8.0,115.0,6.6,11779.0,tt0109484,3.9,,,,,
1994.0,2.0,5.0,115.0,7.0,8713.0,tt0109504,7.7,6.5,,,,
1994.0,3.0,5.0,102.0,7.6,161313.0,tt0109506,8.2,7.1,,,,
1994.0,3.0,12.0,128.0,6.4,6890.0,tt0109450,6.5,6.6,,,,
1994.0,1.0,5.0,91.0,4.9,73636.0,tt0109813,2.2,3.8,,,,
1994.0,2.0,7.0,142.0,8.8,1722338.0,tt0109830,7.0,8.2,6.0,,,
1994.0,3.0,4.0,117.0,7.0,133094.0,tt0109831,9.6,8.1,,2.0,,
1995.0,3.0,1.0,127.0,6.5,17485.0,tt0113305,4.5,5.4,,,,
1994.0,3.0,10.0,104.0,6.9,1408.0,tt0110091,8.0,,,,,
1994.0,1.0,6.0,123.0,5.3,11146.0,tt0110093,2.2,,,,,
1994.0,1.0,7.0,101.0,6.4,33574.0,tt0110167,7.1,6.4,,,,
1967.0,0.0,10.0,78.0,7.6,159903.0,tt0061852,8.7,6.5,,1.0,,
1993.0,,6.0,183.0,8.0,1423.0,tt0107472,9.6,,,,,
1994.0,0.0,6.0,88.0,8.5,901362.0,tt0110357,9.3,8.8,2.0,,,
1993.0,1.0,5.0,123.0,6.1,14952.0,tt0107426,6.8,,,,,
1994.0,3.0,10.0,112.0,6.4,49186.0,tt0111686,8.0,6.4,,,,
1994.0,2.0,7.0,101.0,6.9,333530.0,tt0110475,7.7,5.6,,1.0,,
1994.0,1.0,5.0,127.0,7.0,98957.0,tt0110478,6.6,6.2,,1.0,,
1994.0,3.0,11.0,125.0,6.4,4132.0,tt0110588,7.5,6.6,,,,1.0
1994.0,2.0,3.0,83.0,6.5,93302.0,tt0110622,5.4,6.3,,,,
1994.0,3.0,3.0,112.0,6.6,12548.0,tt0110771,8.8,7.0,,,,
1994.0,2.0,2.0,99.0,6.6,44260.0,tt0110950,6.5,6.7,,,,
1993.0,3.0,5.0,98.0,7.0,19279.0,tt0105226,9.5,7.9,,,,
1994.0,1.0,12.0,95.0,5.4,61886.0,tt0110989,2.4,4.9,,,,
1994.0,2.0,1.0,98.0,6.4,1172.0,tt0111054,5.4,,,,,
1994.0,2.0,9.0,111.0,6.4,40147.0,tt0110997,5.6,,,,,2.0
1994.0,3.0,6.0,116.0,7.2,317317.0,tt0111257,9.3,7.8,2.0,,,
1994.0,2.0,12.0,99.0,5.7,4598.0,tt0111256,1.1,,,,,
1994.0,3.0,9.0,99.0,5.9,53896.0,tt0111438,4.4,4.8,,,,
1994.0,3.0,7.0,141.0,7.2,230065.0,tt0111503,7.0,6.3,,1.0,,
1994.0,3.0,5.0,126.0,6.6,19608.0,tt0111693,7.1,,,,,
1994.0,3.0,6.0,125.0,6.2,50959.0,tt0111742,6.0,,,,,
1994.0,2.0,6.0,191.0,6.7,43941.0,tt0111756,4.4,4.7,,1.0,,
2002.0,2.0,6.0,116.0,5.6,44028.0,tt0280486,1.0,3.7,,,,
1994.0,3.0,2.0,99.0,6.8,973.0,tt0110455,8.6,6.2,,,,
1994.0,3.0,1.0,96.0,5.8,4631.0,tt0111048,1.2,,,,,
1994.0,3.0,11.0,100.0,6.0,6267.0,tt0110399,0.0,,,,,
1993.0,3.0,4.0,115.0,7.3,45100.0,tt0108330,7.6,6.0,,,,
1994.0,,9.0,110.0,7.0,1596.0,tt0109454,8.3,,,,,
1965.0,,8.0,83.0,6.7,13298.0,tt0059170,7.4,6.5,,,,
1994.0,3.0,9.0,119.0,6.6,3429.0,tt0110186,6.1,,,,,
1993.0,,1.0,60.0,7.4,1358.0,tt0108069,8.0,,,,,
1994.0,2.0,12.0,102.0,4.0,64398.0,tt0111301,1.1,,,,,
1967.0,3.0,3.0,134.0,7.9,22754.0,tt0061809,8.4,8.9,,4.0,,
1994.0,,9.0,97.0,5.8,106.0,tt0112849,2.2,,,,,
1995.0,3.0,5.0,88.0,5.5,1663.0,tt0113014,,,,,,
1991.0,3.0,11.0,128.0,7.3,163990.0,tt0101540,7.3,7.3,,2.0,,
1995.0,1.0,10.0,89.0,7.8,524.0,tt0113104,8.8,,,,,
1965.0,,9.0,108.0,7.3,3943.0,tt0059448,,,,,,
2006.0,1.0,9.0,86.0,6.1,83571.0,tt0400717,4.8,4.9,,,,
1994.0,,3.0,115.0,7.3,83.0,tt0109339,,,,,,
1994.0,2.0,1.0,99.0,4.5,19300.0,tt0110027,,2.8,,,,
1994.0,3.0,2.0,97.0,6.3,387.0,tt0109785,8.2,,,,,
1994.0,3.0,2.0,95.0,7.2,58259.0,tt0113409,5.9,5.3,,,,
1994.0,2.0,2.0,105.0,6.6,4645.0,tt0109021,3.1,,,,,
1994.0,3.0,3.0,96.0,6.6,13499.0,tt0109035,5.3,,,,,
1993.0,2.0,11.0,94.0,6.7,75827.0,tt0106220,7.6,6.2,,1.0,,
1993.0,1.0,10.0,139.0,7.2,48786.0,tt0106226,8.4,9.0,1.0,,,
1994.0,2.0,8.0,92.0,6.1,44618.0,tt0109068,2.1,4.6,,,,
1994.0,1.0,1.0,107.0,5.5,8178.0,tt0109067,2.1,,,,,
1993.0,2.0,7.0,108.0,5.6,12741.0,tt0106292,1.6,,,,,
1994.0,3.0,4.0,99.0,5.2,11302.0,tt0109198,0.9,,,,,
2008.0,2.0,8.0,96.0,7.1,236771.0,tt0497465,8.1,7.0,1.0,,,
2008.0,2.0,2.0,60.0,7.8,23486.0,tt1349938,,,,,,
1993.0,1.0,10.0,92.0,5.0,16841.0,tt0106400,2.2,3.7,,,,
1994.0,3.0,5.0,104.0,5.6,73937.0,tt0109254,1.0,1.6,,,,
1994.0,0.0,7.0,88.0,6.6,8908.0,tt0109279,,,,,,
1994.0,3.0,7.0,121.0,6.2,27446.0,tt0109303,3.2,,,,,
1994.0,2.0,2.0,108.0,6.2,11698.0,tt0109305,3.7,5.4,,,,
1994.0,2.0,9.0,101.0,6.4,6412.0,tt0109306,7.8,,1.0,,,
1956.0,,2.0,80.0,7.7,43222.0,tt0049366,9.8,9.2,,,,
1993.0,3.0,9.0,107.0,4.8,11073.0,tt0106471,1.7,2.6,,,,
1993.0,3.0,10.0,121.0,7.8,123533.0,tt0106489,9.7,8.0,,,,
1994.0,2.0,1.0,80.0,5.4,7933.0,tt0109361,4.6,2.1,,,,
2003.0,2.0,1.0,108.0,6.9,22478.0,tt0337909,7.4,6.0,,,,1.0
1993.0,3.0,11.0,144.0,7.9,193111.0,tt0106519,8.1,6.5,,,,2.0
1994.0,2.0,6.0,116.0,5.5,17576.0,tt0109439,1.8,4.3,,,,
1994.0,2.0,5.0,107.0,5.7,3561.0,tt0109443,1.9,,,,,
1993.0,3.0,5.0,113.0,6.4,116198.0,tt0106582,6.8,6.0,,3.0,,
1993.0,1.0,7.0,88.0,5.3,49161.0,tt0106598,3.5,4.9,,,,
1994.0,3.0,8.0,121.0,5.2,22170.0,tt0109456,2.2,3.6,,,,1.0
1994.0,1.0,4.0,93.0,5.2,6194.0,tt0109480,1.4,,,,,
1994.0,2.0,6.0,102.0,6.0,7478.0,tt0109493,2.1,,,,,
1993.0,2.0,5.0,110.0,6.8,47161.0,tt0106673,9.5,7.6,,1.0,,
1993.0,3.0,2.0,102.0,7.6,158611.0,tt0106677,9.2,7.8,,,,
1993.0,3.0,10.0,115.0,6.7,152078.0,tt0106697,5.9,3.4,,,,
1994.0,2.0,6.0,109.0,7.5,1799.0,tt0109729,4.7,,,,,
1993.0,3.0,5.0,95.0,4.4,6833.0,tt0106834,1.9,2.8,,,,
1993.0,2.0,10.0,91.0,5.8,6591.0,tt0106873,1.8,,,,,
1993.0,3.0,10.0,171.0,8.1,23741.0,tt0106332,8.6,,,2.0,,
1994.0,3.0,4.0,97.0,5.2,2458.0,tt0109783,2.7,5.1,,,,
2006.0,2.0,9.0,104.0,7.6,71333.0,tt0446059,7.3,7.0,,,,
1993.0,3.0,6.0,88.0,7.2,3765.0,tt0106880,8.6,,,,,
1994.0,2.0,4.0,101.0,6.7,12856.0,tt0111732,1.7,,,,,1.0
1993.0,3.0,11.0,126.0,6.2,4721.0,tt0106926,6.8,,,,,
1994.0,1.0,5.0,101.0,6.7,1495.0,tt0111712,9.4,,,,,
1993.0,1.0,10.0,96.0,6.2,12101.0,tt0106941,3.7,,,,,
1993.0,3.0,6.0,154.0,6.8,112381.0,tt0106918,7.5,5.8,,2.0,,
1993.0,1.0,7.0,112.0,6.0,66309.0,tt0106965,5.8,7.9,,,,
1994.0,3.0,9.0,114.0,7.6,11679.0,tt0109842,8.7,8.1,,,,
1993.0,2.0,8.0,130.0,7.8,257383.0,tt0106977,9.6,8.7,1.0,,,
1993.0,2.0,12.0,115.0,6.5,8549.0,tt0107004,4.8,,,1.0,,
2009.0,3.0,8.0,98.0,6.5,66037.0,tt0971209,6.3,6.3,,,,
1994.0,1.0,6.0,109.0,4.8,7233.0,tt0109891,0.3,,,,,
1994.0,3.0,7.0,83.0,5.6,1945.0,tt0109913,7.9,,,,,
1994.0,3.0,9.0,94.0,5.1,2172.0,tt0109920,1.0,,,,,
1993.0,3.0,6.0,107.0,5.6,4566.0,tt0107057,3.8,,,,,
1993.0,3.0,8.0,97.0,6.2,42676.0,tt0107076,5.5,,,,,
1993.0,3.0,1.0,140.0,6.8,12884.0,tt0107096,4.0,,,,1.0,
1993.0,2.0,5.0,86.0,6.6,81750.0,tt0107144,5.7,,,,,
1995.0,3.0,12.0,95.0,5.2,1636.0,tt0113674,3.8,,,,,
1995.0,1.0,5.0,99.0,6.6,16046.0,tt0112966,5.8,,,,,
1993.0,3.0,4.0,140.0,6.9,20315.0,tt0107151,3.0,,,,,
1994.0,3.0,1.0,100.0,4.7,4419.0,tt0110064,0.0,,,,,
1994.0,1.0,3.0,111.0,7.2,74893.0,tt0110074,5.7,5.3,,,,
1994.0,2.0,2.0,115.0,5.5,2383.0,tt0110097,6.1,,,,,
1994.0,1.0,8.0,91.0,5.0,12358.0,tt0110123,0.6,,,,,
1993.0,3.0,7.0,128.0,7.2,88786.0,tt0107206,9.6,7.4,,3.0,,
1993.0,3.0,2.0,133.0,8.1,149458.0,tt0107207,9.4,8.4,,7.0,,
1994.0,3.0,4.0,110.0,6.5,1289.0,tt0110137,2.5,,,,,
1993.0,3.0,6.0,118.0,7.3,16304.0,tt0108551,9.6,,,2.0,,
1994.0,3.0,3.0,112.0,5.3,2961.0,tt0110197,2.2,,,,,
1993.0,3.0,10.0,110.0,6.6,14867.0,tt0107286,3.5,4.6,,,,
1993.0,2.0,6.0,127.0,8.1,832185.0,tt0107290,9.1,6.8,3.0,,,
1993.0,3.0,9.0,117.0,6.7,49333.0,tt0107302,5.8,4.9,,,,
1993.0,3.0,9.0,96.0,6.5,19252.0,tt0110265,3.6,,,,,
1993.0,2.0,8.0,103.0,7.4,7158.0,tt0107322,9.4,8.6,,,,
1994.0,1.0,7.0,94.0,5.9,4941.0,tt0110305,8.8,,,,,
1993.0,2.0,6.0,130.0,6.4,132444.0,tt0107362,3.6,4.4,,,,
1993.0,1.0,6.0,91.0,5.6,5221.0,tt0107413,2.5,,,,,
1994.0,2.0,3.0,98.0,5.6,6238.0,tt0110353,0.6,,,,,
1993.0,3.0,10.0,101.0,6.8,8386.0,tt0107468,,4.3,,,,
1993.0,2.0,5.0,111.0,5.1,15170.0,tt0107478,3.1,,,,,
1993.0,3.0,10.0,107.0,6.4,21908.0,tt0107497,5.9,5.2,,,,
1993.0,2.0,8.0,115.0,6.7,26999.0,tt0107501,6.5,6.2,,,,
1993.0,1.0,8.0,104.0,7.4,37485.0,tt0107507,9.3,,,,,1.0
1993.0,3.0,5.0,97.0,7.5,49627.0,tt0107554,8.4,7.6,,,,
1996.0,3.0,3.0,133.0,6.4,49092.0,tt0116253,6.4,6.2,,,,
1976.0,4.0,4.0,109.0,6.6,17413.0,tt0074102,8.6,,,,,
1994.0,3.0,9.0,91.0,7.2,1110.0,tt0111689,9.0,,,,,
1993.0,2.0,7.0,111.0,7.3,43843.0,tt0107616,9.0,,,,,1.0
1993.0,3.0,10.0,114.0,5.8,6626.0,tt0107611,4.6,,,,,
1993.0,2.0,10.0,98.0,5.9,2899.0,tt0107613,5.2,,,,,
1993.0,2.0,11.0,125.0,7.0,234602.0,tt0107614,7.1,5.3,1.0,,,
1993.0,,2.0,132.0,7.8,32013.0,tt0107653,8.8,8.4,,,,
1994.0,1.0,9.0,107.0,4.4,24279.0,tt0110657,0.7,3.6,,,,
1994.0,3.0,9.0,112.0,5.6,993.0,tt0110649,6.4,6.1,,,,
1994.0,3.0,4.0,118.0,6.1,17999.0,tt0110678,5.0,,,,,
1994.0,1.0,7.0,87.0,4.5,12899.0,tt0110687,1.4,,,,,
1992.0,2.0,6.0,94.0,7.2,13197.0,tt0107756,8.4,7.4,,2.0,,
1993.0,2.0,11.0,138.0,7.6,71147.0,tt0107808,7.9,7.1,,,,
1993.0,2.0,1.0,125.0,7.7,215945.0,tt0107818,8.0,6.6,2.0,,,
1993.0,3.0,2.0,121.0,7.6,76014.0,tt0107822,9.2,8.9,3.0,,,
1993.0,3.0,7.0,109.0,6.0,12024.0,tt0107840,3.4,5.1,,1.0,,
1993.0,3.0,9.0,112.0,6.5,8715.0,tt0107889,4.3,,,,,
1994.0,3.0,10.0,109.0,5.9,8053.0,tt0111003,2.6,,,,,
1994.0,1.0,10.0,108.0,6.3,3226.0,tt0110939,2.4,,,,,
1994.0,3.0,3.0,96.0,6.9,22659.0,tt0110955,7.2,,,,,
1993.0,1.0,11.0,134.0,7.8,62369.0,tt0107943,9.5,8.4,,8.0,,
1994.0,2.0,6.0,128.0,6.2,16192.0,tt0110971,1.2,4.4,,,,
1993.0,3.0,7.0,129.0,6.2,40999.0,tt0107969,3.3,5.6,,,,
1994.0,3.0,10.0,118.0,5.9,11031.0,tt0111001,4.1,,,,,
1993.0,2.0,11.0,104.0,4.1,44575.0,tt0107978,0.3,4.0,,,,
1993.0,2.0,7.0,104.0,6.7,111627.0,tt0107977,4.0,4.4,,,,
1993.0,3.0,2.0,110.0,6.6,12380.0,tt0107983,2.2,,,,,
1992.0,3.0,11.0,94.0,6.8,36503.0,tt0105275,7.9,6.1,,,,
1993.0,3.0,11.0,114.0,7.0,2285.0,tt0108000,9.4,,,,,
1993.0,1.0,10.0,114.0,7.5,53300.0,tt0108002,7.8,7.1,,,,
1993.0,3.0,11.0,103.0,7.2,2239.0,tt0108026,8.0,,,,,
1992.0,,2.0,126.0,7.1,2000.0,tt0105032,6.3,,,,,
1993.0,3.0,2.0,195.0,8.9,1165580.0,tt0108052,9.7,9.4,7.0,,,
1991.0,3.0,12.0,105.0,7.0,89971.0,tt0102266,4.6,5.2,,,,
1993.0,1.0,8.0,109.0,7.4,28364.0,tt0108065,10.0,8.9,,1.0,,
2004.0,3.0,1.0,86.0,6.1,375.0,tt0328390,4.1,4.4,,,,
1993.0,0.0,8.0,101.0,7.3,35166.0,tt0108071,8.8,7.4,,,,
1994.0,3.0,4.0,95.0,6.8,26051.0,tt0111127,6.3,6.4,,,,
1980.0,1.0,10.0,162.0,8.0,30144.0,tt0080979,8.8,8.4,,2.0,,
1993.0,1.0,1.0,131.0,7.3,16343.0,tt0108101,9.7,,,2.0,,
1993.0,3.0,10.0,188.0,7.7,40957.0,tt0108122,9.5,7.9,,1.0,,
1994.0,2.0,9.0,106.0,6.3,4790.0,tt0111194,4.3,,,,,
2006.0,,2.0,87.0,5.7,682.0,tt0494815,,,,,,
1993.0,3.0,12.0,112.0,6.8,19257.0,tt0108149,8.8,7.2,,1.0,,
1993.0,1.0,6.0,105.0,6.8,152685.0,tt0108160,7.4,7.2,,2.0,,
1993.0,3.0,5.0,107.0,5.0,28113.0,tt0108162,1.1,3.8,,,,
1982.0,3.0,6.0,117.0,8.1,668423.0,tt0083658,9.0,8.4,,2.0,,
1993.0,2.0,7.0,95.0,5.8,16919.0,tt0108186,2.1,,,,,
1993.0,2.0,7.0,93.0,6.4,32249.0,tt0108174,5.4,,,,,
1993.0,3.0,9.0,102.0,5.9,39372.0,tt0108238,1.7,,,,,
1999.0,3.0,5.0,125.0,6.2,2542.0,tt0179841,,,,,,
1993.0,1.0,5.0,104.0,4.0,47507.0,tt0108255,2.3,,,,,
1994.0,3.0,4.0,96.0,6.2,10213.0,tt0111323,2.5,4.1,,,,
1994.0,2.0,9.0,102.0,5.5,12489.0,tt0111400,2.0,,,,,
1993.0,,11.0,98.0,7.4,3453.0,tt0108328,9.2,,,,,
1994.0,3.0,4.0,89.0,6.3,12299.0,tt0111418,2.8,,,,,
1993.0,1.0,10.0,76.0,8.0,282449.0,tt0107688,9.5,8.2,,1.0,,
1993.0,1.0,11.0,105.0,6.4,49020.0,tt0108333,2.8,4.3,,,,
1993.0,3.0,12.0,130.0,7.8,121410.0,tt0108358,7.4,5.0,,,,
2005.0,2.0,3.0,60.0,6.4,1136.0,tt0406429,,,,,,
1993.0,3.0,9.0,119.0,7.9,199873.0,tt0108399,9.3,5.9,,,,
1964.0,1.0,1.0,95.0,8.4,436500.0,tt0057012,9.8,9.7,,4.0,,
1994.0,0.0,11.0,80.0,6.1,20365.0,tt0110763,2.1,,,,,
2007.0,3.0,8.0,96.0,6.8,29488.0,tt0841044,8.7,6.7,,,,
1994.0,3.0,11.0,99.0,5.3,240.0,tt0109226,,,,,,
2008.0,3.0,4.0,93.0,4.5,2639.0,tt0988083,,,,,,
1995.0,3.0,5.0,88.0,7.4,30874.0,tt0114906,9.0,8.3,,,,
1993.0,3.0,3.0,160.0,7.1,4448.0,tt0107002,7.5,,,,,
2008.0,,2.0,125.0,7.9,55097.0,tt1190539,8.2,6.4,,,,
1993.0,3.0,5.0,94.0,6.7,25931.0,tt0104029,9.0,7.0,,,,
1993.0,3.0,4.0,95.0,5.7,1424.0,tt0110623,4.2,,,,,
1993.0,,5.0,114.0,6.5,11865.0,tt0107315,6.0,5.3,,,,
1993.0,3.0,5.0,101.0,6.3,993.0,tt0106408,8.9,,,,,
1994.0,1.0,6.0,119.0,6.1,9450.0,tt0110363,3.1,,,,,
1993.0,3.0,6.0,102.0,6.4,1868.0,tt0107349,8.9,,,,,
1993.0,2.0,9.0,102.0,7.3,194.0,tt0111709,4.0,,,,,
1994.0,3.0,7.0,90.0,5.8,275.0,tt0109828,,,,,,
1992.0,3.0,7.0,100.0,6.9,1762.0,tt0107225,5.7,,,,,
1994.0,,7.0,100.0,6.2,5721.0,tt0111252,9.1,6.6,,,,
1994.0,1.0,8.0,82.0,6.3,41559.0,tt0110366,2.3,4.5,,,,
1994.0,1.0,8.0,94.0,5.7,6224.0,tt0109120,5.0,,,,,
1993.0,,7.0,96.0,6.8,721.0,tt0108059,5.7,5.8,,,,
1994.0,1.0,9.0,97.0,6.0,2331.0,tt0110892,6.3,,,,,
1995.0,3.0,3.0,102.0,7.8,5939.0,tt0112651,9.6,,,,,
1993.0,,12.0,94.0,6.2,906.0,tt0107642,6.7,,,,,
1993.0,,9.0,100.0,7.3,6721.0,tt0109382,6.7,,,,,
1995.0,2.0,2.0,90.0,6.0,20073.0,tt0112572,6.2,5.4,,,,
1990.0,1.0,11.0,103.0,7.6,447295.0,tt0099785,6.5,6.3,,2.0,,
1990.0,2.0,7.0,127.0,7.0,189011.0,tt0099653,7.3,5.2,2.0,,,
1992.0,0.0,11.0,90.0,8.0,356283.0,tt0103639,9.5,8.6,2.0,,,
1991.0,3.0,7.0,137.0,8.5,963659.0,tt0103064,9.3,7.5,4.0,,,
1990.0,2.0,11.0,181.0,8.0,231800.0,tt0099348,8.3,7.2,7.0,,,
1995.0,3.0,2.0,92.0,6.0,393.0,tt0114706,,,,,,
1966.0,1.0,7.0,105.0,6.5,28811.0,tt0060153,7.8,7.1,,,,
1991.0,3.0,2.0,118.0,8.6,1214167.0,tt0102926,9.6,8.5,5.0,,,
1937.0,0.0,2.0,83.0,7.6,174379.0,tt0029583,,9.5,,1.0,,
1991.0,0.0,11.0,84.0,8.0,406983.0,tt0101414,9.4,9.5,2.0,,,
1940.0,0.0,2.0,88.0,7.4,125333.0,tt0032910,10.0,9.9,2.0,,,
1990.0,3.0,3.0,119.0,7.0,275706.0,tt0100405,6.3,5.1,,1.0,,
1993.0,2.0,2.0,87.0,7.4,1142.0,tt0110719,4.3,,,,,
1969.0,3.0,6.0,135.0,7.9,75178.0,tt0065214,9.2,9.7,,2.0,,
1994.0,3.0,11.0,101.0,6.1,3752.0,tt0110395,8.3,,,,,
1994.0,,2.0,60.0,7.4,397.0,tt0109934,8.9,,,1.0,,
1995.0,2.0,3.0,106.0,6.2,4566.0,tt0112606,1.9,,,,,
1996.0,1.0,12.0,108.0,6.5,42150.0,tt0117247,5.0,,,1.0,,
1995.0,3.0,3.0,95.0,5.3,9877.0,tt0112625,2.9,,,,,
1996.0,3.0,4.0,98.0,8.1,593227.0,tt0116282,9.3,8.5,2.0,,,
1996.0,0.0,3.0,88.0,5.9,13127.0,tt0116552,5.3,,,,,
1981.0,3.0,8.0,86.0,6.7,30215.0,tt0082509,6.0,5.1,,,,
1996.0,3.0,3.0,85.0,5.2,18466.0,tt0116514,3.1,2.1,,,,
1996.0,2.0,5.0,98.0,4.9,7571.0,tt0117283,4.5,,,,,
2006.0,1.0,1.0,230.0,8.3,18624.0,tt0780362,,,,,,1.0
2008.0,3.0,3.0,98.0,4.5,2759.0,tt0893406,,,,,,
1974.0,,1.0,100.0,7.6,1526.0,tt0070506,10.0,,,,,
1970.0,0.0,12.0,78.0,7.1,89760.0,tt0065421,6.6,6.6,,,,
1995.0,3.0,3.0,103.0,7.0,9763.0,tt0113083,8.3,7.5,,,,
1995.0,2.0,3.0,118.0,5.4,5212.0,tt0118001,1.4,,,,,
2000.0,,10.0,60.0,7.6,6260.0,tt0247091,,,,,,1.0
1991.0,,10.0,105.0,6.2,1183.0,tt0102855,,,,,,
1993.0,,4.0,127.0,7.1,1805.0,tt0107471,9.3,,,,,
1995.0,3.0,9.0,90.0,5.8,160.0,tt0113839,,,,,,
1995.0,3.0,12.0,83.0,5.0,314.0,tt0112712,,,,,,
1990.0,,,98.0,6.8,1064.0,tt0090665,,,,,,
1996.0,3.0,4.0,108.0,5.7,4185.0,tt0117891,1.2,,,,,
1995.0,3.0,4.0,92.0,6.7,13777.0,tt0113613,6.3,,,,,
1996.0,3.0,4.0,129.0,7.7,175802.0,tt0117381,7.5,4.7,,1.0,,
1980.0,3.0,5.0,133.0,6.6,981.0,tt0081441,,,,,,
1996.0,3.0,5.0,109.0,6.2,1419.0,tt0115837,6.4,,,,,
1996.0,0.0,3.0,82.0,5.5,5284.0,tt0115509,2.0,,,,,
1995.0,,3.0,109.0,7.6,9930.0,tt0114671,7.7,,,,,
1995.0,2.0,3.0,80.0,6.6,1148.0,tt0112844,7.7,,,,,
1995.0,1.0,12.0,92.0,2.4,3878.0,tt0114658,0.0,,,,,
1996.0,2.0,3.0,109.0,7.0,3115.0,tt0116275,7.3,7.1,,,,
2007.0,,3.0,83.0,5.0,683.0,tt0827729,,,,,,
1996.0,1.0,3.0,93.0,5.9,20886.0,tt0117608,3.1,4.7,,,,
1995.0,1.0,3.0,110.0,6.6,4860.0,tt0113448,7.4,,,,,
1996.0,3.0,3.0,108.0,5.1,5699.0,tt0116414,3.3,4.4,,,,
1996.0,3.0,3.0,107.0,5.5,12767.0,tt0116095,1.8,,,,,
1994.0,1.0,12.0,90.0,5.7,3969.0,tt0111543,1.3,,,,,
1996.0,,3.0,95.0,5.9,97.0,tt0117312,,,,,,
1995.0,,6.0,106.0,7.3,3904.0,tt0113947,9.5,,,,,
1996.0,3.0,7.0,116.0,6.6,48779.0,tt0115956,8.5,7.7,,,,
2006.0,2.0,5.0,126.0,6.9,320373.0,tt0317919,7.1,6.6,,,,
1995.0,,4.0,83.0,7.0,1643.0,tt0109028,9.5,,,,,
1996.0,2.0,6.0,123.0,6.5,3892.0,tt0117071,4.3,,,,,
1996.0,,3.0,86.0,4.2,775.0,tt0117788,,,,,,
1995.0,,5.0,100.0,6.4,946.0,tt0112257,7.5,,,,,
1996.0,2.0,5.0,103.0,6.5,89174.0,tt0116136,5.0,,,1.0,,
1995.0,,2.0,89.0,6.8,167.0,tt0117117,,,,,,
1982.0,3.0,12.0,96.0,6.9,66488.0,tt0083511,9.3,7.1,,,,1.0
1995.0,3.0,10.0,92.0,4.8,145.0,tt0112509,,,,,,
1960.0,2.0,3.0,118.0,7.8,13068.0,tt0054189,9.5,,,,,
2007.0,1.0,11.0,114.0,7.5,101666.0,tt0426931,3.6,3.8,,1.0,,
1996.0,1.0,4.0,79.0,6.7,58324.0,tt0116683,9.1,7.8,,1.0,,
1996.0,3.0,4.0,97.0,6.3,39093.0,tt0116287,4.4,5.1,,,,
1996.0,3.0,4.0,89.0,6.9,7961.0,tt0116768,4.2,5.5,,,,
1996.0,3.0,4.0,91.0,5.9,1895.0,tt0116269,0.7,,,,,
1995.0,,6.0,167.0,8.1,53538.0,tt0114787,8.6,,,,,
1995.0,,3.0,130.0,6.9,5438.0,tt0113720,,,,1.0,,
1996.0,3.0,3.0,90.0,4.8,2779.0,tt0112536,,,,,,
1955.0,,8.0,125.0,8.6,20952.0,tt0048473,9.7,,,,,
1959.0,,10.0,105.0,8.5,10159.0,tt0052572,9.6,,,,,
1996.0,2.0,6.0,73.0,7.3,17462.0,tt0117128,8.0,6.5,,,,
1996.0,1.0,11.0,88.0,6.4,156635.0,tt0117705,4.3,5.9,,,,
1968.0,,10.0,98.0,5.9,30648.0,tt0062711,7.3,5.1,,,,
1994.0,,11.0,25.0,7.6,1631.0,tt0108181,,,,,,
1995.0,3.0,9.0,109.0,6.2,364.0,tt0114307,5.0,,,,,
1965.0,,5.0,99.0,7.2,21759.0,tt0058898,9.1,,,,,
